id,created_at,birthdate,gender,city,state,profile_completed
39741,2019-09-30 17:20:22,2000-07-15,F,Antioquia,Antioquia,64.0
39762,2019-10-01 10:45:45,1984-10-21,M,Medellín,Antioquia,77.0
39818,2019-10-07 09:57:16,2001-06-30,F,Bucaramanga,Santander,57.0
39820,2019-10-07 09:57:16,1985-11-10,M,Bucaramanga,Santander,49.0
39823,2019-10-07 09:57:16,1991-12-01,F,Bucaramanga,Santander,56.0
39824,2019-10-07 09:57:16,1994-06-25,F,Santander de Quilichao,Cauca,64.0
39826,2019-10-07 09:57:16,1994-04-05,F,Bucaramanga,Santander,52.0
39829,2019-10-07 09:57:16,1999-12-05,M,Piedecuesta,Santander,61.0
39859,2019-10-08 14:00:48,1996-11-06,M,,,53.0
39876,2019-10-09 15:25:25,1978-09-15,M,Manizales,Caldas,85.0
39916,2019-10-11 20:50:43,1995-06-20,F,Medellín,Antioquia,90.0
39919,2019-10-11 21:31:38,1985-03-11,F,Caldas,Boyaca,62.0
39929,2019-10-13 16:15:34,1987-09-03,F,Bello,Antioquia,54.0
39944,2019-10-15 12:11:38,1969-02-18,F,Bogotá D.C.,,65.0
39955,2019-10-16 15:21:39,1954-05-04,M,Bogotá D.C.,,60.0
39960,2019-10-16 19:37:15,1990-05-25,M,Medellín,Antioquia,56.0
39988,2019-10-18 17:45:41,1991-03-16,F,Ocaña,Norte de Santander,100.0
40007,2019-10-21 10:46:49,1990-02-03,F,Bogotá,Cundinamarca,96.0
40019,2019-10-21 19:48:25,1992-11-05,F,Medellín,Antioquia,90.0
40024,2019-10-22 16:31:23,1996-02-13,F,Medellín,Antioquia,49.0
40051,2019-10-24 00:17:22,1978-12-25,M,Bogotá D.C.,,70.0
40058,2019-10-24 20:13:55,1993-01-19,M,Mosquera,Norte de Santander,65.0
40127,2019-11-05 06:33:46,1984-08-06,M,Bogotá D.C.,,62.0
40160,2019-11-12 16:04:44,1952-11-13,M,,,60.0
40161,2019-11-13 07:56:30,1999-04-19,F,La Ceja,Antioquia,100.0
40233,2019-11-29 06:42:44,1970-08-18,M,Bogotá D.C.,Cundinamarca,69.0
40249,2019-12-02 14:29:50,1991-08-28,F,Medellín,Antioquia,100.0
40251,2019-12-02 17:52:36,1985-04-10,F,Bogotá D.C.,,49.0
40255,2019-12-03 08:45:16,1994-06-25,M,Medellin,Antioquia,95.0
40266,2019-12-05 09:28:18,1995-04-06,F,Bogotá D.C.,,69.0
40270,2019-12-06 09:01:17,1991-09-12,M,Antioquia,Antioquia,61.0
40275,2019-12-10 10:49:32,1979-08-10,F,Bogotá D.C.,,99.0
40277,2019-12-10 15:09:29,1995-09-20,M,Medellín,Antioquia,54.0
40289,2019-12-17 11:16:33,1990-07-20,F,Antioquia,Antioquia,91.0
40335,2020-01-14 16:22:10,1987-03-21,M,Medellín,Antioquia,96.0
40479,2020-02-05 13:59:35,2005-02-02,M,Medellín,Antioquia,59.0
40539,2020-02-08 23:04:02,1992-08-14,F,Bogotá D.C.,,64.0
40546,2020-02-09 10:33:12,1993-08-12,M,Medellín,Antioquia,95.0
40579,2020-02-10 20:51:09,1991-05-31,F,Medellín,Antioquia,94.0
40595,2020-02-11 08:33:42,1981-07-03,M,Medellín,Antioquia,88.0
40631,2020-02-12 11:29:37,1989-09-22,M,Medellín,Antioquia,100.0
40635,2020-02-12 13:05:08,1997-10-04,M,Medellin,Antioquia,100.0
40636,2020-02-12 13:10:28,1980-05-04,F,Medellin,Antioquia,91.0
40649,2020-02-12 18:04:35,1980-09-30,F,Bogotá,Cundinamarca,91.0
40698,2020-02-15 06:58:51,1992-10-27,M,Monteria,Cordoba,72.0
40714,2020-02-16 13:46:50,1996-06-15,F,Medellín,Antioquia,97.0
40737,2020-02-17 18:30:05,1989-07-27,M,Rionegro,Santander,99.0
40750,2020-02-18 05:11:35,1993-11-10,F,Soledad,Atlantico,94.0
40776,2020-02-18 22:36:40,1994-04-05,M,Bello,Antioquia,95.0
40795,2020-02-20 07:33:34,1995-04-04,M,Bogotá D.C.,Cundinamarca,93.0
40822,2020-02-21 08:54:44,1993-04-19,M,Barranquilla,Atlantico,99.0
40829,2020-02-21 09:33:51,1981-07-09,M,San Jose,Heredia,87.0
40835,2020-02-21 11:39:46,1992-03-27,F,California,Santander,87.0
40867,2020-02-22 16:54:37,1996-03-06,F,Bogotá D.C.,,93.0
40878,2020-02-23 15:53:44,1981-05-14,M,Bogotá D.C.,,95.0
40895,2020-02-24 09:20:03,,M,,,42.0
40900,2020-02-24 12:33:08,1990-07-03,F,Bogotá D.C.,,100.0
40909,2020-02-24 15:10:42,1992-12-06,M,Medellín,Antioquia,95.0
40911,2020-02-24 15:25:56,1995-03-28,F,Bogotá D.C.,,95.0
40927,2020-02-24 22:55:31,1989-11-23,F,Bogotá D.C.,,55.0
40944,2020-02-25 12:14:06,1996-12-14,F,Bogotá D.C.,,83.0
40950,2020-02-25 14:44:01,1992-10-09,M,Bello,Antioquia,41.0
40952,2020-02-25 15:46:00,1990-01-20,M,Sogamoso,Boyaca,60.0
40976,2020-02-26 09:05:09,1991-12-19,M,Bogotá D.C.,,93.0
41047,2020-02-27 06:48:53,1997-09-16,F,Medellin,Antioquia,96.0
41093,2020-02-27 12:30:09,1996-12-06,F,Medellín,Antioquia,68.0
41095,2020-02-27 12:41:30,1993-06-28,M,Cali,Valle del Cauca,78.0
41098,2020-02-27 13:10:39,1996-10-02,M,Medellín,Antioquia,99.0
41158,2020-02-27 19:01:14,1992-01-09,M,Palmito,Sucre,91.0
41255,2020-02-28 11:27:27,1993-07-24,F,Medellín,Antioquia,97.0
41263,2020-02-28 12:41:58,1993-06-18,M,Bogotá,Cundinamarca,100.0
41276,2020-02-28 13:47:47,1966-03-01,F,Medellin,Antioquia,64.0
41293,2020-02-28 16:35:09,1988-10-16,M,Medellín,Antioquia,77.0
41323,2020-02-28 20:42:15,1982-05-15,F,Bello,Antioquia,33.0
41358,2020-02-29 09:38:13,1993-12-18,F,Bogotá D.C.,,85.0
41368,2020-02-29 11:28:39,1979-06-12,M,Medellín,Antioquia,99.0
41382,2020-02-29 17:57:33,1990-10-18,F,Medellín,Antioquia,86.0
41446,2020-03-01 10:13:31,1997-02-22,M,Bogotá,Cundinamarca,37.0
41517,2020-03-02 03:09:28,1982-12-31,F,Rionegro,Antioquia,92.0
41544,2020-03-02 10:04:26,1995-09-17,,Medellín,Antioquia,86.0
41550,2020-03-02 10:24:38,1993-06-19,F,La Estrella,Antioquia,95.0
41574,2020-03-02 13:40:32,1986-03-09,F,Medellin,Antioquia,99.0
41584,2020-03-02 14:58:28,1994-10-15,M,Bogotá,Cundinamarca,86.0
41618,2020-03-02 19:53:53,1991-04-02,F,Bogotá D.C.,,83.0
41683,2020-03-03 09:08:55,1994-09-10,M,Apartado,Antioquia,99.0
41760,2020-03-03 17:13:35,1984-11-26,M,Bogotá D.C.,,67.0
41820,2020-03-04 09:53:57,1989-01-26,M,Envigado,Antioquia,60.0
41858,2020-03-04 17:24:02,1994-09-18,F,Barranquilla,Atlantico,41.0
41873,2020-03-04 23:41:09,1992-07-19,F,Medellín,Antioquia,100.0
41880,2020-03-05 09:13:52,1984-11-04,M,Sabaneta,Antioquia,100.0
41897,2020-03-05 14:55:15,1988-03-19,M,Bello,Antioquia,63.0
41938,2020-03-06 10:53:40,1981-07-17,M,Medellin,Antioquia,95.0
41955,2020-03-06 17:03:13,1990-09-05,F,Medellín,Antioquia,99.0
41975,2020-03-08 11:48:47,1995-03-13,M,Medellín,Antioquia,100.0
41980,2020-03-08 21:08:13,1998-11-10,M,Medellín,Antioquia,100.0
41982,2020-03-08 21:36:58,1997-08-21,F,Sabaneta,Antioquia,99.0
41989,2020-03-09 08:55:12,1970-04-03,M,Envigado,Antioquia,93.0
41990,2020-03-09 09:48:44,1978-06-18,M,Bucaramanga,Santander,95.0
42023,2020-03-09 20:02:37,1994-11-06,M,Medellín,Antioquia,85.0
42027,2020-03-09 21:31:44,1997-12-22,F,Bello,Antioquia,82.0
42029,2020-03-09 21:57:33,1989-06-05,M,Medellín,Antioquia,99.0
42066,2020-03-11 11:36:56,1997-03-11,F,Puerto Berrio,Antioquia,100.0
42099,2020-03-12 00:46:24,1995-06-08,M,Barranquilla,Atlantico,100.0
42122,2020-03-12 13:50:16,1988-03-30,M,Bello,Antioquia,100.0
42217,2020-03-13 13:07:15,1991-11-26,M,Manizales,Caldas,75.0
42267,2020-03-14 08:23:22,1995-03-05,F,Sincelejo,Sucre,37.0
42312,2020-03-14 18:34:00,1986-09-28,M,Bogotá D.C.,Cundinamarca,33.0
42313,2020-03-14 18:44:03,1994-07-19,M,Bogotá D.C.,,90.0
42329,2020-03-14 22:17:14,,M,Antioquia,Antioquia,77.0
42363,2020-03-15 18:34:50,1990-01-01,M,Cota,Cundinamarca,91.0
42369,2020-03-15 21:10:05,1995-01-14,M,Bogotá D.C.,,99.0
42372,2020-03-15 21:28:05,1988-07-23,M,Bogotá D.C.,,100.0
42382,2020-03-16 08:20:51,1988-02-22,F,Bogotá D.C.,,94.0
42390,2020-03-16 09:45:30,1986-02-25,M,Medellín,Antioquia,100.0
42410,2020-03-16 12:18:03,1989-08-10,F,Medellín,Antioquia,40.0
42421,2020-03-16 15:31:14,1997-09-19,F,Magangue,Bolivar,99.0
42438,2020-03-16 17:15:43,1993-10-11,M,Cali,Valle del Cauca,99.0
42481,2020-03-17 12:30:00,1992-08-23,M,Medellín,Antioquia,100.0
42542,2020-03-18 14:40:26,1987-03-19,M,Bogotá,Cundinamarca,37.0
42558,2020-03-18 18:13:23,1987-04-23,M,Madrid,Cundinamarca,99.0
42603,2020-03-19 11:20:11,1979-09-11,M,Bogotá D.C.,Cundinamarca,76.0
42629,2020-03-19 13:54:10,1981-09-21,M,Medellín,Antioquia,70.0
42648,2020-03-19 15:55:31,1972-11-07,M,Medellín,Antioquia,100.0
42667,2020-03-19 19:28:17,1966-08-28,M,Bogotá D.C.,,56.0
42677,2020-03-19 20:36:02,1998-04-26,F,Bogotá D.C.,,98.0
42683,2020-03-19 21:22:03,1981-04-20,M,Bogotá,Cundinamarca,85.0
42690,2020-03-19 22:17:04,1976-09-17,M,Bogotá D.C.,Cundinamarca,62.0
42732,2020-03-20 09:36:02,1990-08-10,F,Bogotá D.C.,Cundinamarca,100.0
42737,2020-03-20 09:58:23,,M,,,86.0
42757,2020-03-20 12:11:38,1980-12-26,M,,,99.0
42763,2020-03-20 12:46:40,1993-08-03,M,Bogotá D.C.,Cundinamarca,95.0
42771,2020-03-20 13:44:43,1989-04-29,M,Bogotá D.C.,,90.0
42775,2020-03-20 14:01:35,1994-10-31,M,Soacha,Cundinamarca,95.0
42805,2020-03-20 16:32:26,,M,,,69.0
42807,2020-03-20 16:36:47,1979-05-20,M,Bogotá D.C.,,75.0
42823,2020-03-20 17:31:21,1970-12-01,F,,Cundinamarca,100.0
42857,2020-03-20 22:48:45,1982-07-18,F,Bogotá D.C.,Cundinamarca,100.0
42889,2020-03-21 05:09:18,1982-10-12,M,Envigado,Antioquia,75.0
42914,2020-03-21 09:37:02,1981-11-26,M,Bogotá D.C.,Bogota,100.0
42928,2020-03-21 11:11:59,1992-05-09,M,Bogotá D.C.,,91.0
42943,2020-03-21 13:10:27,1991-05-20,M,Dos quebradas,Risaralda,100.0
42961,2020-03-21 14:57:24,1984-03-23,M,Ibague,Valle del Cauca,93.0
42969,2020-03-21 15:33:58,1983-01-28,M,Bogotá D.C.,,96.0
43083,2020-03-22 07:57:09,,M,,,85.0
43086,2020-03-22 08:16:07,1984-11-23,M,Medellín,Antioquia,79.0
43116,2020-03-22 10:50:19,1985-07-28,F,Mocoa,Putumayo,85.0
43126,2020-03-22 11:35:12,1992-05-09,F,,,90.0
43166,2020-03-22 14:40:05,1987-08-20,M,Bucaramanga,Santander,89.0
43208,2020-03-22 18:15:32,1986-03-09,M,Cali,Valle del Cauca,99.0
43265,2020-03-23 08:56:31,1978-08-10,M,Bogotá D.C.,,92.0
43344,2020-03-23 19:23:17,1985-08-12,F,Bogotá D.C.,Cundinamarca,95.0
43381,2020-03-24 08:48:36,1995-08-25,F,Cartagena,Bolivar,88.0
43463,2020-03-24 12:08:28,1981-03-08,M,Pereira,San Andres y Providencia,87.0
43479,2020-03-24 12:41:50,1979-09-12,M,Bucaramanga,Santander,58.0
43617,2020-03-24 23:25:23,1979-05-28,M,Carepa,Antioquia,96.0
43640,2020-03-25 07:37:11,2000-11-06,M,Bogotá,Cundinamarca,26.0
43652,2020-03-25 08:30:20,1991-07-03,M,Monteria,Cordoba,98.0
43724,2020-03-25 14:13:21,1976-01-16,M,,,77.0
43738,2020-03-25 15:30:02,1966-07-08,M,Bogotá D.C.,,58.0
43767,2020-03-25 17:25:19,1987-10-31,M,Bogotá,Cundinamarca,100.0
43796,2020-03-25 19:32:39,1981-04-27,M,Bogotá D.C.,,44.0
43809,2020-03-25 20:13:30,1984-11-21,F,Medellín,Antioquia,92.0
43814,2020-03-25 20:35:42,1994-12-15,M,Mosquera,Norte de Santander,91.0
43824,2020-03-25 21:17:26,,M,Bogotá D.C.,,78.0
43840,2020-03-25 23:07:55,,M,Bogotá D.C.,,38.0
43849,2020-03-26 01:09:17,1982-04-24,F,Cali,Valle del Cauca,96.0
43878,2020-03-26 10:31:03,1963-03-11,F,Bogotá D.C.,,57.0
43879,2020-03-26 10:32:27,1977-11-03,F,Bogotá D.C.,,81.0
43895,2020-03-26 11:38:35,1987-08-08,M,Medellín,Antioquia,100.0
43933,2020-03-26 15:35:11,1989-03-24,M,Cota,Cundinamarca,85.0
43976,2020-03-26 19:13:00,1985-11-12,M,Cali,Valle del Cauca,82.0
43988,2020-03-26 20:58:39,1979-02-28,M,Cali,Valle del Cauca,99.0
43994,2020-03-26 21:17:42,1986-02-02,M,Bogotá D.C.,,99.0
43999,2020-03-26 21:56:25,1986-11-19,M,Medellin,Antioquia,66.0
44035,2020-03-27 10:15:39,1976-11-03,M,Bogotá D.C.,,96.0
44062,2020-03-27 15:07:21,1993-03-02,F,Arauca,Arauca,48.0
44069,2020-03-27 16:23:46,1995-09-17,M,Medellín,Antioquia,83.0
44072,2020-03-27 16:43:20,2005-03-09,M,Bogotá D.C.,,39.0
44086,2020-03-27 20:21:12,1988-12-19,F,Cali,Valle del Cauca,96.0
44121,2020-03-28 08:18:31,1990-05-30,M,Chiquinquira,Boyaca,83.0
44208,2020-03-29 12:20:26,,M,Barranquilla,Atlantico,85.0
44276,2020-03-29 22:43:23,1980-04-30,M,Guarne,Antioquia,90.0
44320,2020-03-30 10:53:16,1995-11-29,M,Medellín,Antioquia,92.0
44383,2020-03-30 21:10:09,1997-03-12,M,Tunja,Boyaca,92.0
44394,2020-03-30 22:23:37,1996-05-06,F,Bogotá,Cundinamarca,100.0
44433,2020-03-31 11:03:10,1994-11-28,M,Medellín,Antioquia,86.0
44492,2020-03-31 18:55:38,1981-01-05,M,Bogotá D.C.,,99.0
44505,2020-03-31 19:19:36,1974-05-30,M,Ibague,Valle del Cauca,96.0
44509,2020-03-31 19:58:23,1990-04-14,M,Medellín,Antioquia,96.0
44510,2020-03-31 19:58:44,1989-05-18,M,Medellín,Antioquia,93.0
44551,2020-04-01 00:24:01,1985-12-30,M,Bogotá D.C.,,96.0
44617,2020-04-01 14:21:06,1981-01-30,F,Cartagena,Bolivar,86.0
44636,2020-04-01 16:21:11,1983-12-24,F,Bogotá D.C.,,99.0
44645,2020-04-01 18:21:04,1993-07-26,M,Medellín,Antioquia,100.0
44657,2020-04-01 19:57:19,1990-09-18,F,Bogotá D.C.,Cundinamarca,93.0
44659,2020-04-01 20:06:16,1981-09-30,M,Medellin,Antioquia,100.0
44712,2020-04-02 11:00:06,1995-09-08,F,Ibague,Tolima,98.0
44761,2020-04-02 19:21:54,1996-07-30,M,Bogotá D.C.,,99.0
44793,2020-04-02 21:56:21,1981-07-09,M,Medellín,Antioquia,88.0
44815,2020-04-03 00:43:59,1990-09-01,M,Cali,Valle del Cauca,84.0
44878,2020-04-03 21:44:11,1985-08-23,M,La Ceja,Antioquia,94.0
44889,2020-04-03 23:15:52,1995-08-15,M,Risaralda,Caldas,91.0
44899,2020-04-04 01:09:59,1999-03-23,M,Bogotá D.C.,,90.0
44956,2020-04-04 21:34:02,1981-05-16,M,Villavicencio,Meta,100.0
44982,2020-04-05 12:03:41,1981-09-29,M,Valledupar,Cesar,97.0
45065,2020-04-06 12:52:28,1993-07-03,M,Bogotá D.C.,,91.0
45080,2020-04-06 16:10:32,,F,,,39.0
45154,2020-04-07 15:08:40,1976-12-27,M,Mosquera,Norte de Santander,88.0
45175,2020-04-07 19:15:39,1968-05-28,M,Florencia,Cauca,90.0
45229,2020-04-08 13:53:29,1980-08-13,M,Popayan,Cauca,41.0
45241,2020-04-08 18:06:02,1983-02-08,M,,,87.0
45246,2020-04-08 19:34:18,1999-12-31,M,Antioquia,Antioquia,95.0
45347,2020-04-10 10:44:49,1987-09-18,M,Dos Quebradas,San Andres y Providencia,99.0
45348,2020-04-10 10:48:54,1995-11-12,M,Bogotá D.C.,,92.0
45363,2020-04-10 14:44:09,1985-05-08,M,Bogotá D.C.,,94.0
45373,2020-04-11 14:29:31,1992-08-20,M,Bogotá D.C.,Cundinamarca,44.0
45397,2020-04-11 21:22:20,1984-03-03,M,,,96.0
45405,2020-04-11 22:45:46,1995-08-11,M,Soacha,Cundinamarca,95.0
45412,2020-04-12 00:39:08,1993-01-30,M,Medellín,Antioquia,37.0
45418,2020-04-12 06:13:50,1991-12-31,F,Barranquilla,Atlantico,94.0
45433,2020-04-12 11:51:29,1987-02-21,M,Maicao,La Guajira,73.0
45556,2020-04-14 00:02:20,1997-05-12,M,Valledupar,Cesar,39.0
45557,2020-04-14 00:20:34,1996-12-18,M,Medellín,Antioquia,71.0
45569,2020-04-14 08:19:26,1978-10-04,M,Villamaria,Caldas,49.0
45577,2020-04-14 10:11:41,1993-03-26,F,Bogotá D.C.,,87.0
45629,2020-04-14 19:07:15,1988-05-27,M,Cartagena,Bolívar,61.0
45641,2020-04-14 21:32:14,1973-10-23,M,Bogotá,Cundinamarca,100.0
45656,2020-04-14 23:56:39,1998-05-23,M,Cucuta,Norte de Santander,100.0
45747,2020-04-16 11:22:27,1972-12-24,M,Lorica,Cordoba,49.0
45921,2020-04-17 19:02:56,1969-10-29,M,Armenia,Quindio,92.0
45942,2020-04-17 22:28:40,1995-03-15,M,Bogotá D.C.,,95.0
45962,2020-04-18 09:24:08,1987-05-03,F,Bogotá D.C.,,100.0
45976,2020-04-18 12:08:15,1993-10-03,M,Barranquilla,Atlantico,99.0
45980,2020-04-18 13:52:28,1972-12-06,F,Barranquilla,Atlantico,99.0
46008,2020-04-18 21:04:47,1988-10-10,M,Colombia,La Guajira,93.0
46100,2020-04-19 23:09:17,1989-04-29,M,Cali,Valle del Cauca,97.0
46139,2020-04-20 12:46:05,1993-06-08,F,Cartagena,Bolivar,100.0
46193,2020-04-20 22:08:45,1987-05-18,M,Bogotá D.C.,,97.0
46301,2020-04-22 08:42:04,1964-01-14,M,Bogotá D.C.,,78.0
46318,2020-04-22 11:33:09,1992-10-22,F,Manizales,Caldas,90.0
46337,2020-04-22 16:01:22,2000-05-26,,Manizales,Caldas,88.0
46349,2020-04-22 18:53:09,1981-12-24,M,Bogotá D.C.,,82.0
46375,2020-04-23 08:08:53,1994-05-19,M,Manizales,Caldas,100.0
46387,2020-04-23 12:00:45,1986-10-23,F,Santa Marta,Magdalena,100.0
46392,2020-04-23 13:39:53,1975-07-02,F,Cali,Valle del Cauca,93.0
46410,2020-04-24 08:25:42,1993-11-16,M,Manizales,Caldas,100.0
46421,2020-04-24 10:44:11,1997-07-03,F,Manizales,Caldas,98.0
46423,2020-04-24 11:23:21,1999-10-16,F,Cartagena,Bolivar,98.0
46430,2020-04-24 12:45:06,1978-10-25,M,Bogotá D.C.,,96.0
46475,2020-04-24 21:15:48,1986-05-19,M,Envigado,Antioquia,99.0
46487,2020-04-25 01:44:47,1986-12-18,M,Medellín,Antioquia,100.0
46491,2020-04-25 05:02:03,1976-07-10,M,Bogotá D.C.,,90.0
46697,2020-04-27 16:40:28,1978-10-27,M,Barranquilla,Atlantico,100.0
46719,2020-04-27 20:55:42,1997-09-24,M,Bogotá D.C.,,92.0
46720,2020-04-27 21:02:30,2001-03-01,F,Cartagena,Bolivar,93.0
46733,2020-04-27 23:28:16,1993-11-12,M,Pasto,Nariño,69.0
46748,2020-04-28 09:22:12,1995-07-18,F,Envigado,Antioquia,77.0
46750,2020-04-28 09:31:33,1988-12-08,M,La Estrella,Antioquia,79.0
46752,2020-04-28 09:47:52,1983-08-27,M,Medellín,Antioquia,98.0
46761,2020-04-28 12:55:20,1991-07-19,M,Bogotá D.C.,,85.0
46778,2020-04-28 17:03:56,1992-12-23,M,Barranquilla,Atlantico,100.0
46800,2020-04-28 21:47:28,1994-05-29,M,Tunja,Boyaca,86.0
46829,2020-04-29 11:24:35,1985-03-17,F,Envigado,Antioquia,97.0
46833,2020-04-29 12:10:45,1988-09-15,F,Ibague,Tolima,100.0
46840,2020-04-29 13:32:46,1967-10-06,F,Manizales,Caldas,100.0
46852,2020-04-29 15:56:42,1976-07-13,M,Bogotá D.C.,Bogota,76.0
46854,2020-04-29 16:19:31,1982-05-12,F,Bogotá D.C.,,80.0
46864,2020-04-29 18:51:56,1984-01-23,F,Antioquia,Antioquia,100.0
46942,2020-04-30 12:02:50,1981-12-24,M,Bogotá D.C.,,64.0
46944,2020-04-30 12:17:00,1985-11-11,M,Medellín,Antioquia,55.0
46966,2020-04-30 15:16:43,1971-05-28,F,Medellín,Antioquia,96.0
47022,2020-05-01 11:05:45,1986-04-07,F,Manizales,Caldas,97.0
47044,2020-05-01 17:21:33,1979-07-23,M,Dos Quebradas,San Andres y Providencia,96.0
47085,2020-05-02 10:50:13,1993-10-04,F,Santa Marta,Magdalena,53.0
47096,2020-05-03 10:23:19,1992-01-06,F,Pereira,San Andres y Providencia,90.0
47100,2020-05-03 14:09:41,1987-07-21,M,1987-07-21,,99.0
47123,2020-05-04 07:19:42,1970-09-22,F,Bogotá D.C.,,100.0
47131,2020-05-04 08:52:51,1978-05-02,M,La Estrella,Antioquia,96.0
47136,2020-05-04 09:13:11,1984-08-07,F,Envigado,Antioquia,100.0
47139,2020-05-04 09:19:32,1985-12-29,F,Manizales,Caldas,97.0
47173,2020-05-04 10:46:58,1993-09-17,M,Medellín,Antioquia,77.0
47174,2020-05-04 10:50:26,1984-12-23,F,Pereira,Risaralda,100.0
47179,2020-05-04 10:58:25,1982-02-12,F,Medellín,Antioquia,66.0
47182,2020-05-04 11:06:28,1975-11-29,M,Medellín,Antioquia,100.0
47190,2020-05-04 12:37:43,1978-05-08,F,Manizales,Caldas,83.0
47219,2020-05-04 17:08:34,1982-11-03,F,Mosquera,Norte de Santander,100.0
47225,2020-05-04 17:54:23,1980-09-03,M,Pereira,San Andres y Providencia,98.0
47229,2020-05-04 19:04:15,1995-11-01,M,Bogotá D.C.,,85.0
47230,2020-05-04 19:11:48,1986-11-12,M,Medellín,Antioquia,93.0
47231,2020-05-04 19:36:58,1990-03-26,F,Cartagena,Bolivar,88.0
47264,2020-05-05 10:03:55,1970-06-22,F,Pereira,San Andres y Providencia,98.0
47267,2020-05-05 10:22:43,1958-09-13,M,Medellín,Antioquia,100.0
47277,2020-05-05 10:48:58,1989-09-21,F,Bogotá D.C.,,95.0
47280,2020-05-05 11:14:26,1983-09-20,M,Bogotá D.C.,,75.0
47282,2020-05-05 11:42:08,1974-11-16,F,La Cruz,Norte de Santander,98.0
47284,2020-05-05 12:06:33,1973-09-21,,Cali,Valle del Cauca,99.0
47302,2020-05-05 14:49:49,1991-11-28,F,Bello,Antioquia,75.0
47324,2020-05-05 18:53:18,1994-12-15,F,Pereira,San Andres y Providencia,99.0
47351,2020-05-06 06:58:02,1992-10-22,F,Medellín,Antioquia,82.0
47371,2020-05-06 10:38:16,1982-10-12,F,Antioquia,Antioquia,93.0
47403,2020-05-06 17:18:02,1966-12-14,M,Bogotá D.C.,,100.0
47407,2020-05-06 18:05:21,1990-12-24,M,Manizales,Caldas,90.0
47422,2020-05-06 20:10:19,1966-02-24,M,Bogotá D.C.,,99.0
47424,2020-05-06 20:32:16,1980-08-18,M,Bogotá D.C.,,96.0
47451,2020-05-07 09:26:26,1962-06-24,M,Barranquilla,Atlantico,100.0
47453,2020-05-07 09:31:26,1981-03-23,F,Barranquilla,Atlantico,74.0
47473,2020-05-07 11:28:38,1966-02-06,F,Bogotá D.C.,,98.0
47475,2020-05-07 11:32:04,1975-02-21,M,Medellín,Antioquia,89.0
47525,2020-05-07 15:50:57,1959-04-02,M,Bogotá D.C.,Cundinamarca,100.0
47538,2020-05-07 16:26:56,1975-01-06,F,Charala,Santander,81.0
47545,2020-05-07 16:52:06,1985-01-30,F,Chía,Cundinamarca,100.0
47571,2020-05-07 19:33:43,1975-03-15,F,Bogotá D.C.,,100.0
47586,2020-05-07 22:28:29,1995-08-18,M,Cali,Valle del Cauca,88.0
47592,2020-05-08 05:30:35,1985-08-18,M,Pereira,San Andres y Providencia,86.0
47595,2020-05-08 07:23:11,1987-11-20,M,Medellín,Antioquia,99.0
47599,2020-05-08 08:13:04,1972-01-29,M,Bogotá D.C.,,69.0
47608,2020-05-08 10:03:06,1978-09-16,M,Pereira,Risaralda,98.0
47611,2020-05-08 10:34:52,1984-03-26,F,Girardot,Cundinamarca,97.0
47619,2020-05-08 11:57:21,1972-09-17,M,Bogotá D.C.,,85.0
47649,2020-05-08 18:04:41,1949-03-29,M,Cali,Valle del Cauca,100.0
47655,2020-05-08 23:04:22,1975-05-17,M,Medellín,Antioquia,94.0
47691,2020-05-11 10:39:56,1979-02-23,M,Medellín,Antioquia,75.0
47697,2020-05-11 12:06:27,1990-10-09,F,Guachucal,Norte de Santander,95.0
47700,2020-05-11 13:34:42,1994-01-11,F,Medellin,Antioquia,94.0
47717,2020-05-11 17:46:34,1981-11-27,M,Bogotá D.C.,,79.0
47769,2020-05-13 07:39:00,1963-02-03,F,,,89.0
47840,2020-05-15 13:45:12,1983-11-03,M,La Paz,Santander,89.0
47845,2020-05-15 16:45:18,1978-12-25,M,Bogotá D.C.,,84.0
47849,2020-05-15 22:41:10,1972-05-30,F,Medellín,Antioquia,94.0
47868,2020-05-17 08:14:13,1987-07-25,F,Bogotá D.C.,Cundinamarca,78.0
47896,2020-05-18 11:09:46,1963-09-27,M,Montelibano,Cordoba,90.0
47900,2020-05-18 11:33:35,1993-10-06,F,Montelibano,Cordoba,63.0
47915,2020-05-18 17:10:19,1985-12-10,M,Medellín,Antioquia,96.0
47916,2020-05-18 17:10:58,1984-12-22,M,Medellín,Antioquia,100.0
47920,2020-05-18 17:19:47,1977-05-19,M,Medellín,Antioquia,77.0
47960,2020-05-19 23:33:56,1986-01-29,F,Montelibano,Cordoba,72.0
47985,2020-05-21 09:02:17,1994-12-27,F,Montelibano,Cordoba,58.0
48025,2020-05-25 10:09:47,1979-08-21,F,Montelibano,Cordoba,78.0
48043,2020-05-27 11:41:27,1989-07-07,M,Cartagena,Bolivar,100.0
48063,2020-05-28 17:12:29,1975-07-21,M,Barranquilla,Atlantico,100.0
48064,2020-05-29 11:10:24,2000-01-17,F,Itagui,Antioquia,100.0
48072,2020-05-31 18:22:52,1969-06-05,M,Montelibano,Cordoba,72.0
48080,2020-06-01 15:31:20,1984-07-25,F,,,98.0
48123,2020-06-05 13:14:30,1990-08-11,F,Bogotá D.C.,,92.0
48168,2020-06-11 15:36:44,1977-08-15,F,Medellín,Antioquia,100.0
48178,2020-06-12 09:22:20,1990-08-31,F,Cota,Cundinamarca,60.0
